Year,RoundName,MatchId,Player,Team,Opponent,Disposals,Kicks,Handballs,Marks,ContestedMarks,InterceptMarks,Tackles,PressureActs,Goals,Behinds,ShotsAtGoal,GoalAssists,ScoreInvolvements,TotalClearances,Hitouts,Inside50s,ContestedPossessions,GroundBallGets,Intercepts,HandballReceives,MetresGained,CentreBounceAttendancePercentage,TimeOnGround,DreamTeamPoints,RatingPoints,DisposalEfficiency,MarksOnLead,MarksInside50,TacklesInside50,Rebound50s
2023,Round 22,CD_M20230142202,Riley Thilthorpe,Adelaide,Brisbane,7,5,2,4,1,2,0,9,1,0,1,1,2,1,5,0,3,1,2,,134,,70,39,9.3,57.1,1,2,0,1
2023,Round 22,CD_M20230142202,Darcy Fogarty,Adelaide,Brisbane,10,5,5,5,1,0,2,8,0,1,1,0,1,2,0,1,4,3,0,,75,,91,43,3,70,1,1,1,0
2023,Round 22,CD_M20230142202,Matt Crouch,Adelaide,Brisbane,33,8,25,3,0,0,5,18,0,0,1,1,7,9,0,2,17,9,5,,188,,73,103,16.6,87.9,0,0,0,0
2023,Round 22,CD_M20230142202,Jordan Dawson,Adelaide,Brisbane,24,17,7,1,0,0,6,19,0,0,0,1,4,5,0,7,9,5,0,,612,,82,91,20.2,79.2,0,0,0,1
2023,Round 22,CD_M20230142202,Luke Pedlar,Adelaide,Brisbane,10,8,2,4,0,0,3,8,2,0,4,1,7,3,0,1,4,4,1,,210,,80,65,4.5,60,0,2,3,0
2023,Round 22,CD_M20230142202,Josh Rachele,Adelaide,Brisbane,7,5,2,1,0,0,6,6,1,1,2,1,4,1,0,0,3,2,2,,160,,34,54,6.2,71.4,0,0,4,0
2023,Round 22,CD_M20230142202,Rory Sloane,Adelaide,Brisbane,13,8,5,1,0,1,6,16,0,1,1,0,4,5,0,3,6,3,2,,241,,74,63,5.7,61.5,0,0,0,1
2023,Round 22,CD_M20230142202,Jake Soligo,Adelaide,Brisbane,20,9,11,3,0,1,0,12,0,1,1,0,5,2,0,3,8,7,4,,253,,84,60,6.7,75,0,1,0,1
2023,Round 22,CD_M20230142201,Nic Newman,Carlton,Melbourne,33,27,6,9,0,2,4,9,0,0,0,0,4,3,0,1,10,8,11,,521,,84,138,12.7,69.7,0,0,0,3
2023,Round 22,CD_M20230142201,Matthew Owies,Carlton,Melbourne,8,6,2,2,0,0,1,15,2,1,3,0,4,0,0,1,4,2,0,,132,,83,44,6.1,62.5,0,1,1,0
2023,Round 22,CD_M20230142201,Marc Pittonet,Carlton,Melbourne,6,2,4,0,0,0,4,8,0,0,0,0,3,2,14,0,6,6,3,,-29,,66,41,8.9,83.3,0,0,2,0
2023,Round 22,CD_M20230142201,Adam Saad,Carlton,Melbourne,25,19,6,5,0,1,5,14,0,0,0,0,2,0,0,3,6,6,7,,448,,87,104,12.8,84,0,0,0,6
2023,Round 22,CD_M20230142201,Jacob Weitering,Carlton,Melbourne,17,17,0,8,0,4,1,7,0,0,0,0,1,1,0,4,4,3,9,,371,,100,74,5.2,64.7,0,0,0,4
2023,Round 22,CD_M20230142201,Charlie Curnow,Carlton,Melbourne,10,10,0,7,2,0,0,9,2,0,3,1,5,0,0,3,3,0,0,,320,,100,58,9.2,70,2,3,0,0
2023,Round 22,CD_M20230142201,Ed Curnow,Carlton,Melbourne,2,1,1,0,0,0,3,4,0,0,0,0,0,1,0,0,1,1,0,,28,,17,17,1.4,50,0,0,2,0
2023,Round 22,CD_M20230142201,Tom De Koning,Carlton,Melbourne,17,7,10,2,0,0,1,8,1,0,1,0,3,4,15,2,14,10,1,,208,,84,65,3.5,47.1,0,1,0,1
2023,Round 22,CD_M20230142201,Matthew Cottrell,Carlton,Melbourne,13,9,4,3,0,1,3,13,0,0,0,0,3,0,0,4,4,4,4,,241,,94,56,8.3,46.2,0,0,1,3
2023,Round 22,CD_M20230142201,Paddy Dow,Carlton,Melbourne,20,12,8,2,0,1,7,27,0,0,0,1,6,4,0,5,7,5,3,,409,,65,87,10.8,80,0,0,3,0
2023,Round 22,CD_M20230142201,Patrick Cripps,Carlton,Melbourne,29,13,16,3,0,0,9,21,1,0,1,1,7,5,0,3,10,7,2,,257,,79,120,13.3,72.4,0,0,3,1
2023,Round 22,CD_M20230142201,David Cuningham,Carlton,Melbourne,13,6,7,1,0,0,7,31,0,1,1,0,1,0,0,3,4,3,0,,173,,67,62,3.3,61.5,0,1,0,0
2023,Round 22,CD_M20230142201,Blake Acres,Carlton,Melbourne,25,14,11,6,1,2,4,14,1,0,1,0,5,3,0,4,8,7,6,,493,,81,95,10.9,72,0,1,2,5
